181.000000	123.611173	28.271774	27.344279	106.974228	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652876366.471632	0.000000
182.000000	89.376129	-2.821755	-7.507849	70.356868	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652876366.472471	0.000000
182.000000	68.335452	-15.294321	-45.920362	11.307588	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652876366.472471	0.000000
183.000000	106.762924	16.700523	-14.396745	44.678715	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652876366.484611	0.000000
183.000000	130.223316	39.446595	34.483748	112.752374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652876366.484611	0.000000
184.000000	92.670981	0.409519	2.215891	78.831481	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652876366.500245	0.000000
184.000000	62.216976	-18.039407	-47.049811	11.251489	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652876366.500245	0.000000
185.000000	100.068503	14.194790	-12.975583	47.446241	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652876366.500923	0.000000
185.000000	120.507056	29.745294	28.944956	113.571412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652876366.500923	0.000000
186.000000	83.093097	-5.963270	-4.437391	77.279423	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652876366.514588	0.000000
186.000000	50.066041	-28.208195	-52.779338	7.616306	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652876366.514588	0.000000
187.000000	86.305671	0.925625	-17.725256	42.891043	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652876366.545683	0.000000
187.000000	115.574128	27.852905	30.575552	113.728488	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652876366.545683	0.000000
188.000000	77.662762	-11.094413	-6.412058	73.341308	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652876366.546428	0.000000
188.000000	54.520262	-22.239315	-49.136676	10.189357	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652876366.546428	0.000000
189.000000	99.862809	11.389865	-15.320500	50.273605	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652876366.560901	0.000000
189.000000	126.786348	27.101185	31.731181	119.072805	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652876366.560901	0.000000
190.000000	88.770265	-6.681331	-2.260770	84.718084	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652876366.561629	0.000000
190.000000	63.383824	-25.859538	-46.888996	12.253782	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652876366.561629	0.000000
191.000000	97.446833	3.427618	-18.540554	44.667495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652876366.562406	0.000000
191.000000	125.526002	26.869311	32.774613	111.806179	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652876366.562406	0.000000
192.000000	85.864363	-3.027449	-3.786649	78.386433	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652876366.574588	0.000000
