1670684951,right,0.0,,0.0,0.0,0.0
1670685066,right,0.0,,0.0,0.0,0.0
1673450076,left,0.0,,0.0,0.0,0.0
1673450164,none,0.0,,0.0,0.0,0.0
1673450229,none,0.0,,0.0,0.0,0.0
1673450250,none,0.0,,0.0,0.0,0.0
1673450294,right,0.0,,0.0,0.0,0.0
1673450317,right,0.0,,0.0,0.0,0.0
1673450331,right,0.0,,0.0,0.0,0.0
1673451589,left,0.0,,0.0,0.0,0.0
