147.000000	151.823109	26.985248	-12.308011	122.715467	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652875480.123828	0.000000
147.000000	122.502293	6.183925	-57.074613	60.311497	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652875480.123828	0.000000
148.000000	151.781970	32.236068	-44.108380	67.843655	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652875480.140017	0.000000
148.000000	182.426710	54.488472	8.411035	134.234359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652875480.140017	0.000000
149.000000	161.449611	32.198669	2.516953	135.176814	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652875480.140719	0.000000
149.000000	134.473713	13.271035	-46.382239	74.242624	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652875480.140719	0.000000
152.000000	157.212304	35.067172	-37.817868	84.983617	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652875480.141577	0.000000
152.000000	175.425617	46.825417	1.338884	140.543570	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652875480.141577	0.000000
153.000000	142.933366	16.401331	-15.830997	128.516052	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652875480.142199	0.000000
153.000000	105.586725	-11.101893	-65.874598	58.841716	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652875480.142199	0.000000
154.000000	131.220000	14.838053	-60.313367	63.243578	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652875480.168673	0.000000
154.000000	150.158853	23.204209	-24.559923	111.637884	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652875480.168673	0.000000
155.000000	122.801485	-1.916699	-33.670319	113.290919	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652875480.169407	0.000000
155.000000	98.514575	-14.060154	-74.607264	57.005425	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652875480.169407	0.000000
156.000000	134.971119	15.556114	-56.622085	66.815183	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652875480.183674	0.000000
156.000000	172.669311	49.297491	3.459407	138.770858	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652875480.183674	0.000000
157.000000	149.784863	26.742155	-7.105810	135.015998	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652875480.184377	0.000000
157.000000	122.502293	7.735983	-54.583840	74.410919	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652875480.184377	0.000000
158.000000	149.904540	32.015414	-37.795429	79.504663	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652875480.198890	0.000000
158.000000	179.786341	59.896368	9.417068	150.166333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652875480.198890	0.000000
159.000000	143.101662	24.576753	-5.082524	142.869788	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652875480.199607	0.000000
159.000000	124.843470	6.038068	-49.643432	78.154559	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652875480.199607	0.000000
160.000000	158.790542	32.752174	-35.184979	83.061308	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652875480.200319	0.000000
160.000000	178.817707	50.333444	7.655575	145.854228	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652875480.200319	0.000000
161.000000	148.513297	24.868465	-9.091697	135.640562	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652875480.228868	0.000000
161.000000	120.710881	2.990050	-54.078953	72.686826	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1652875480.228868	0.000000
